scl/rat_hypodhex4.scl	1+4 rat. hexachromatic/hexenharmonic genus from K.S.'s 'Bastard' Hypodorian  ·  rat_hypodhex4
scl/rat_hypodpen4.scl	1+4 rationalized pentachromatic/pentenharmonic genus from 'Bastard' Hypodorian  ·  rat_hypodpen4
scl/rat_hypodhex5.scl	1+5 rat. hexachromatic/hexenharmonic genus from K.S.'s 'Bastard' Hypodorian  ·  rat_hypodhex5
scl/silver_15.scl	1+sqr(2) equal division by 15, Brouncker (1653)  ·  silver_15
scl/novaro15.scl	1-15 diamond, see Novaro, 1927, Sistema Natural base del Natural-Aproximado, p  ·  novaro15
scl/hexany22.scl	1.11.121.1331 Hexany, a degenerate pentatonic form  ·  hexany22
scl/hexany23.scl	1.3.11.33 Hexany, degenerate pentatonic form  ·  hexany23
scl/hexany49.scl	1.3.21.49  2)4 hexany (1.21 tonic)  ·  hexany49
scl/hexany13.scl	1.3.5.11 Hexany on 1.11  ·  hexany13
scl/hexany15.scl	1.3.5.15  2)4 hexany (1.15 tonic) degenerate, symmetrical pentatonic  ·  hexany15
scl/hexany10.scl	1.3.5.9 Hexany and Lou Harrison's Joyous 6. Second key is Harrison's Solemn 6 (1962)  ·  hexany10
scl/hexany11.scl	1.3.7.9 Hexany on 1.3  ·  hexany11
scl/hexany16.scl	1.3.9.27 Hexany, a degenerate pentatonic form  ·  hexany16
scl/hexany24.scl	1.5.11.55 Hexany, a degenerate pentatonic form  ·  hexany24
scl/hexany17.scl	1.5.25.125 Hexany, a degenerate pentatonic form  ·  hexany17
scl/hexany19.scl	1.5.7.35 Hexany, a degenerate pentatonic form  ·  hexany19
scl/hexany25.scl	1.7.11.77 Hexany, a degenerate pentatonic form  ·  hexany25
scl/hexany18.scl	1.7.49.343 Hexany, a degenerate pentatonic form  ·  hexany18
scl/hexany26.scl	1.9.11.99 Hexany, a degenerate pentatonic form  ·  hexany26
scl/meanten.scl	1/10-comma meantone scale, Jean Baptiste Romieu 4 (1754)  ·  meanten
scl/meanharris.scl	1/10-Harrison's comma meantone scale  ·  meanharris
scl/temp12p10.scl	1/10-Pyth. comma well temperament  ·  temp12p10
scl/meanhar3.scl	1/11-Harrison's comma meantone scale  ·  meanhar3
scl/meanhsev.scl	1/14-septimal schisma tempered meantone scale  ·  meanhsev
scl/meanhalf.scl	1/2-comma meantone scale  ·  meanhalf
